TITLE = "Example: Simple XY Plot"
VARIABLES = "X", "Y", "u"
ZONE T="0",N=64,E=49,ET=quadrilateral, F=FEPOINT
                   0	                 0.5	   0.176819636666217
                   0	   0.467935037127402	   0.149768140377415
                   0	   0.397925045358286	  0.0998939331622195
                   0	    0.30232480447562	  0.0502527586930925
                   0	    0.19767519552438	  0.0173708635859244
                   0	   0.102074954641714	 0.00333697638832947
                   0	  0.0320649628725984	0.000168194113404495
                   0	                   0	5.55191629448173e-05
  0.0320649628725984	   0.467935037127402	    0.17676266919094
  0.0310368010285772	   0.437926397942845	   0.150612471556817
  0.0287919332417896	   0.372406141747305	    0.10194995738436
  0.0257265150672755	   0.282936737213667	  0.0529316520891985
  0.0223709292416221	   0.184998299913735	  0.0195836645201954
  0.0193055110671079	   0.095528895380097	 0.00446525427493915
  0.0170606432803203	  0.0300086391845562	0.000486380310366458
  0.0160324814362992	2.77555756156289e-17	1.74496545504653e-05
   0.102074954641714	   0.397925045358286	   0.176785627769946
  0.0988019250109057	   0.372406141747305	   0.152413326367483
  0.0916556582766064	   0.316688683446787	   0.106554683214787
  0.0818972680247713	   0.240605223067792	  0.0590650873879492
  0.0712151639378004	   0.157319822290494	  0.0249668774630029
  0.0614567736859653	  0.0812363619114983	 0.00769386845834973
   0.054310506951666	  0.0255189036109809	 0.00179613079895907
  0.0510374773208572	1.38777878078145e-17	0.000601433425133119
    0.19767519552438	    0.30232480447562	   0.176774004633175
   0.191336747719057	   0.282936737213667	   0.154908326967171
   0.177497508907437	   0.240605223067792	   0.113033087611469
   0.158599712598778	   0.182800574802443	  0.0681021353398402
   0.137913080687792	   0.119524229673176	  0.0336264420177973
   0.119015284379133	  0.0617195814078282	  0.0138863353373666
   0.105176045567513	  0.0193880672619526	 0.00547729791378445
  0.0988375977621901	                   0	 0.00306777064924391
    0.30232480447562	    0.19767519552438	   0.176774206981285
   0.292630770844643	   0.184998299913735	   0.157662860508192
   0.271465013771706	   0.157319822290494	   0.120391735730966
   0.242562689639032	   0.119524229673176	  0.0788920620968721
   0.210924517074398	   0.078150965851204	  0.0449291851408778
   0.182022192941724	  0.0403553732338863	  0.0233196440810583
   0.160856435868786	  0.0126768956106457	  0.0125452120935398
    0.15116240223781	                   0	 0.00888244161536111
   0.397925045358286	   0.102074954641714	   0.176784853120709
   0.385165593552795	   0.095528895380097	   0.160200876611935
   0.357306864402536	  0.0812363619114984	   0.127360991569892
   0.319265134213039	  0.0617195814078282	  0.0895913846847933
    0.27762243382439	  0.0403553732338863	  0.0570149403742833
   0.239580703634892	  0.0208385927302161	   0.034609966710895
   0.211721974484633	 0.00654605926161747	  0.0222547369390659
   0.198962522679143	                   0	  0.0176650006511603
   0.467935037127402	  0.0320649628725984	   0.176761281896764
   0.452930717535124	  0.0300086391845562	   0.162086308583394
   0.420170589437353	  0.0255189036109809	    0.13260847307927
   0.375435887170534	  0.0193880672619526	  0.0979519417171563
   0.326466668520568	  0.0126768956106457	  0.0669830449872462
   0.281731966253749	 0.00654605926161744	  0.0446170285308047
   0.248971838155979	 0.00205632368804218	  0.0315776620114468
   0.233967518563701	-2.77555756156289e-17	  0.0264632422060166
                 0.5	                   0	   0.176819732618814
   0.483967518563701	                   0	   0.162929356109698
   0.448962522679143	                   0	   0.135067812353589
    0.40116240223781	                   0	   0.101926930101427
    0.34883759776219	                   0	  0.0718692038740398
